State,Year_Built,Square_Footage,CLUE_Loss_Count,Credit_Score,Construction_Type,Protection_Class,AOI,Deductible,Territory,Roof_Age_Applicant,Fire_Alarm,Burglar_Alarm,Roof_Vulnerability_Satellite,Wildfire_Exposure_Daily,Water_Loss_Recency_Months,RCV_Appraised,Fire_Hydrant_Distance,Tree_Canopy_Density,Crime_Severity_Index,Pluvial_Flood_Depth,Building_Code_Compliance,Slope_Steepness,Attic_Ventilation,Hail_Frequency,Soil_Liquefaction_Risk,Dwelling_Age,RCV_Overstatement,Credit_Score_Suppressed,Risk_Tier,Expected_Pure_Premium,Claim_Count,Claim_Amount
TX,2020,2874.0,0,690.0,Fire Resistive,3,744981.0,1000,Suburban,3,False,False,13.86,2.59,120,501211.0,0.23,69.38,45.44,7.4,89,4.68,Adequate,2,Low,6,243770.0,False,Moderate,1367.95,1,1319.1
CO,2017,2159.0,1,745.0,Frame,5,391790.0,1000,Suburban,2,False,False,6.87,22.79,9,551812.0,0.456,47.76,49.14,1.04,82,2.9,Poor,1,Low,9,0.0,False,Low,1013.57,0,0.0
CA,1982,1663.0,0,700.0,Frame,10,289421.0,1000,Suburban,29,True,False,16.54,16.37,120,258057.0,5.504,35.36,67.84,1.24,95,3.2,Poor,2,Low,44,31364.0,True,Moderate,1694.45,0,0.0
NY,1997,1781.0,0,804.0,Masonry,9,361135.0,1000,Suburban,13,True,False,0.0,2.44,120,342543.0,0.255,39.92,88.04,3.08,81,8.04,Adequate,2,Low,29,18592.0,False,Low,883.87,0,0.0
CO,2004,1720.0,0,678.0,Frame,8,344114.0,2000,Suburban,16,False,True,15.82,16.44,120,251845.0,0.922,35.04,87.44,4.41,89,14.11,Poor,2,Low,22,92269.0,False,Low,1014.97,1,434.05
MA,1979,2587.0,0,700.0,Fire Resistive,8,503475.0,1000,Rural,14,False,False,8.98,0.24,120,434481.0,0.307,18.09,81.55,0.72,42,10.0,Poor,0,High,47,68994.0,True,Moderate,1587.61,0,0.0
OK,1953,2482.0,0,676.0,Masonry,5,470251.0,1000,Rural,13,False,False,23.89,21.12,120,525965.0,0.401,30.76,47.72,6.53,30,19.35,Poor,1,Low,73,0.0,False,High,2709.1,2,5718.41
FL,2017,2769.0,0,747.0,Masonry,2,434063.0,2000,Urban,5,False,False,6.88,9.8,120,465745.0,0.828,44.59,13.93,15.53,75,5.22,Adequate,0,Low,9,0.0,False,Moderate,1213.67,0,0.0
CA,1988,2013.0,0,700.0,Frame,6,415934.0,500,Urban,19,False,False,9.86,16.43,120,356983.0,0.688,23.98,38.54,3.07,78,4.92,Adequate,0,Low,38,58951.0,True,Moderate,1491.81,0,0.0
CA,2002,2840.0,0,700.0,Frame,9,539357.0,1000,Suburban,4,True,True,15.31,7.17,120,586419.0,1.769,22.88,46.91,1.58,51,2.12,Poor,1,Low,24,0.0,True,Moderate,1727.32,0,0.0
Other,2017,2030.0,0,760.0,Frame,6,252553.0,1000,Urban,8,False,False,4.34,21.84,120,329398.0,0.158,43.46,65.37,4.92,87,10.52,Adequate,1,Low,9,0.0,False,Low,673.44,0,0.0
Other,1984,1409.0,0,713.0,Frame,2,399858.0,2000,Suburban,19,False,True,12.49,1.69,120,245775.0,0.277,45.83,73.75,1.65,83,0.86,Adequate,1,Moderate,42,154083.0,False,Low,938.02,0,0.0
FL,1995,1818.0,2,737.0,Frame,2,223949.0,1000,Rural,19,True,False,21.72,0.01,21,321537.0,0.168,3.39,41.96,13.08,79,0.67,Adequate,1,Moderate,31,0.0,False,Moderate,1377.36,1,503.03
TX,1969,1998.0,0,644.0,Frame,10,268054.0,1000,Suburban,9,True,False,7.95,17.67,120,355830.0,0.993,15.45,61.99,1.27,31,17.79,Excellent,2,Moderate,57,0.0,False,Moderate,1410.73,0,0.0
NY,1989,2430.0,0,809.0,Frame,8,499671.0,2000,Urban,25,True,False,27.27,0.15,120,369921.0,2.067,41.12,32.88,3.34,86,0.74,Adequate,2,Low,37,129750.0,False,Moderate,2060.43,1,1496.39
LA,1998,2867.0,0,591.0,Frame,1,638293.0,1000,Rural,7,False,False,21.8,0.29,120,519068.0,0.306,14.26,42.88,13.9,50,1.85,Adequate,1,Low,28,119225.0,False,Moderate,1846.1,1,2586.81
FL,1981,2275.0,0,739.0,Frame,1,555431.0,1000,Urban,19,True,False,29.69,8.09,120,408930.0,0.221,35.67,35.99,6.04,70,14.48,Poor,0,Low,45,146501.0,False,Moderate,1964.23,1,1339.34
CA,2022,3344.0,0,700.0,Frame,8,715932.0,500,Urban,3,True,False,32.94,19.25,120,607414.0,0.836,6.84,28.26,8.35,92,6.07,Poor,0,High,4,108518.0,True,High,2820.79,1,1234.18
FL,2012,2200.0,0,728.0,Frame,8,532448.0,1000,Suburban,4,False,False,16.44,7.05,120,350310.0,1.593,24.33,41.89,0.18,73,2.45,Adequate,1,Low,14,182138.0,False,Moderate,1259.05,0,0.0
TX,1950,2022.0,1,804.0,Frame,9,813539.0,1000,Urban,30,False,False,13.75,0.0,31,497141.0,0.248,7.19,47.07,6.89,48,12.71,Excellent,2,Low,76,316398.0,False,Very High,4544.36,1,2350.77
FL,1986,2476.0,0,756.0,Masonry,5,469887.0,500,Suburban,8,False,True,24.84,5.46,120,386136.0,1.196,21.05,40.76,18.24,38,11.21,Adequate,0,Low,40,83751.0,False,High,2740.41,0,0.0
TX,1975,1080.0,1,533.0,Fire Resistive,1,242544.0,1000,Urban,16,False,False,14.37,6.08,5,237254.0,0.969,22.47,45.07,1.15,63,7.93,Excellent,1,Moderate,51,5290.0,False,Low,1086.27,0,0.0
OK,1979,2677.0,0,699.0,Frame,3,749533.0,1000,Urban,24,True,True,5.88,18.47,120,561984.0,0.334,47.45,28.04,0.06,87,5.06,Poor,4,Low,47,187549.0,False,Moderate,2113.16,0,0.0
CO,1971,2396.0,0,755.0,Frame,2,539305.0,500,Suburban,19,True,False,26.48,21.69,120,522008.0,0.281,21.11,34.22,4.22,59,2.39,Adequate,2,Low,55,17297.0,False,Moderate,2215.04,1,560.67
TX,1954,2094.0,0,572.0,Fire Resistive,7,542185.0,500,Suburban,30,False,False,23.01,8.8,120,384793.0,3.108,17.7,46.63,1.19,74,8.6,Adequate,5,Low,72,157392.0,False,Very High,5155.11,2,1585.61
CO,1967,1598.0,0,713.0,Frame,9,355492.0,500,Suburban,23,True,False,24.04,9.63,120,301645.0,1.532,43.77,69.72,5.71,66,1.2,Excellent,3,Low,59,53847.0,False,Moderate,2462.02,1,2882.93
NY,1965,1040.0,0,772.0,Masonry,2,250619.0,5000,Urban,27,False,False,22.74,7.37,120,207018.0,0.474,57.92,55.77,1.52,81,5.71,Adequate,1,Low,61,43601.0,False,Low,762.95,0,0.0
MA,2018,1697.0,0,700.0,Frame,4,338788.0,500,Suburban,6,True,False,24.66,4.61,120,309914.0,0.496,32.71,72.73,3.51,96,6.33,Poor,2,High,8,28874.0,True,Low,857.67,0,0.0
Other,2015,1809.0,0,728.0,Frame,9,377601.0,2000,Suburban,4,False,False,18.21,1.89,120,217432.0,3.962,21.96,97.43,5.45,76,19.52,Adequate,2,Low,11,160169.0,False,Low,1162.27,1,738.7
CA,2019,3417.0,1,700.0,Fire Resistive,8,704054.0,2000,Urban,6,False,False,14.2,17.98,13,576393.0,0.641,32.95,59.33,4.6,85,27.03,Poor,0,Low,7,127661.0,True,Moderate,1946.55,0,0.0
GA,1977,2249.0,1,600.0,Masonry,10,364690.0,1000,Suburban,18,False,False,4.74,1.95,6,420348.0,0.505,47.7,23.46,1.07,53,8.26,Poor,2,High,49,0.0,False,Moderate,2308.13,0,0.0
LA,2023,2709.0,0,626.0,Masonry,6,478091.0,5000,Suburban,7,True,False,18.33,7.7,120,417847.0,0.297,40.97,41.07,6.14,99,11.31,Adequate,0,Moderate,3,60244.0,False,Low,865.83,0,0.0
LA,1952,1711.0,0,729.0,Frame,10,408720.0,2000,Suburban,25,False,True,18.49,1.0,120,302817.0,1.964,36.24,39.98,0.8,34,5.49,Poor,3,Low,74,105903.0,False,High,3006.53,0,0.0
FL,1956,2276.0,0,613.0,Frame,9,489259.0,2000,Suburban,25,False,False,26.46,52.85,120,334596.0,0.78,44.95,15.19,2.55,35,15.29,Adequate,0,Low,70,154663.0,False,Very High,4540.97,0,0.0
FL,1987,3124.0,0,686.0,Masonry,10,770515.0,500,Urban,22,False,False,7.37,11.05,120,521569.0,0.38,24.31,41.01,32.36,72,3.01,Poor,0,Low,39,248946.0,False,Very High,5368.25,0,0.0
CA,1973,2713.0,0,700.0,Frame,10,644482.0,1000,Rural,22,False,False,27.6,4.76,120,539837.0,1.536,36.06,59.54,10.22,65,0.41,Excellent,2,Low,53,104645.0,True,High,3608.87,1,3751.72
Other,2003,2108.0,0,773.0,Fire Resistive,7,263941.0,1000,Urban,9,False,False,6.16,0.34,120,358798.0,0.556,37.82,6.41,0.87,62,2.51,Poor,2,Low,23,0.0,False,Low,811.36,0,0.0
OK,1993,2401.0,0,687.0,Fire Resistive,10,599559.0,1000,Suburban,15,False,False,0.77,8.82,120,488711.0,0.597,25.35,58.13,1.89,81,45.0,Excellent,5,Moderate,33,110848.0,False,Moderate,2037.94,1,827.32
FL,2011,2114.0,0,790.0,Frame,6,410607.0,500,Suburban,8,True,False,25.25,0.03,120,432528.0,0.834,10.78,46.32,36.0,89,4.83,Adequate,1,Low,15,0.0,False,High,2707.78,2,1306.49
CO,1967,2059.0,0,508.0,Frame,2,470713.0,1000,Rural,9,False,False,2.71,9.79,120,327914.0,0.193,23.33,42.14,4.47,32,9.78,Adequate,2,Low,59,142799.0,False,Moderate,2023.37,2,4033.11
CA,2016,2504.0,0,700.0,Frame,2,343602.0,1000,Urban,9,False,False,28.61,13.27,120,557459.0,0.459,17.35,61.43,1.33,93,39.28,Excellent,0,Low,10,0.0,True,Moderate,1200.98,0,0.0
TX,1999,1664.0,0,639.0,Masonry,6,280592.0,1000,Rural,14,False,False,37.01,12.62,120,217636.0,0.98,30.35,47.43,24.95,74,2.95,Adequate,2,Low,27,62956.0,False,High,2733.16,1,1084.29
OK,1959,3199.0,0,850.0,Frame,5,714005.0,1000,Suburban,20,False,False,21.5,3.07,120,604382.0,1.14,20.97,41.05,5.81,33,9.42,Poor,5,Low,67,109623.0,False,Very High,5472.93,1,4476.19
CO,1953,2169.0,0,706.0,Masonry,2,486481.0,5000,Suburban,29,False,False,15.07,64.63,120,403505.0,1.113,15.21,59.57,1.55,44,2.74,Adequate,2,Low,73,82976.0,False,High,2828.81,1,899.02
MA,1982,2929.0,0,700.0,Frame,8,816490.0,1000,Suburban,5,True,False,31.42,1.32,120,544737.0,0.212,17.71,62.59,3.11,35,4.25,Excellent,1,Low,44,271753.0,True,High,3135.5,1,2857.96
OK,1961,2224.0,0,832.0,Frame,8,657714.0,5000,Rural,21,False,False,6.75,21.44,120,459747.0,1.566,54.48,50.88,8.21,52,4.87,Poor,3,Low,65,197967.0,False,High,2634.46,0,0.0
OK,1958,1702.0,0,755.0,Frame,4,455663.0,1000,Rural,29,False,True,13.76,3.02,120,302277.0,0.328,40.87,42.93,0.7,75,4.75,Excellent,5,Low,68,153386.0,False,High,3021.42,0,0.0
WA,1955,1403.0,0,658.0,Masonry,8,307686.0,2000,Suburban,9,False,False,23.7,13.88,120,285747.0,0.694,26.91,89.42,2.65,30,8.79,Excellent,0,Low,71,21939.0,False,Moderate,1484.4,1,452.97
CA,2012,2842.0,1,700.0,Frame,10,501578.0,2000,Suburban,3,False,False,19.6,9.96,9,485213.0,0.711,43.89,50.83,2.33,53,1.02,Adequate,1,Low,14,16365.0,True,Moderate,1856.48,0,0.0
LA,2008,1994.0,0,698.0,Frame,9,505229.0,5000,Rural,17,True,False,17.94,6.37,120,323589.0,1.104,34.38,83.33,6.65,97,4.72,Adequate,0,Moderate,18,181640.0,False,Low,920.3,0,0.0
LA,2012,2232.0,0,763.0,Frame,5,459023.0,1000,Suburban,13,False,False,13.86,19.96,120,382775.0,0.762,51.46,22.4,20.28,94,2.06,Excellent,0,Low,14,76248.0,False,Moderate,1332.45,1,1478.41
TX,1970,1426.0,2,561.0,Frame,8,301073.0,1000,Urban,23,True,True,19.56,18.29,34,282405.0,2.089,34.85,46.91,10.59,69,9.55,Adequate,6,Low,56,18668.0,False,Very High,5748.56,1,3276.41
TX,2021,3393.0,0,728.0,Frame,3,818185.0,2000,Rural,11,True,False,13.14,0.54,120,602624.0,0.829,41.15,70.69,2.34,98,6.89,Adequate,3,Low,5,215561.0,False,Moderate,1233.91,1,2223.6
TX,2010,2645.0,1,720.0,Frame,1,564407.0,2000,Suburban,15,True,False,3.66,57.13,14,484316.0,0.097,34.12,33.15,0.36,93,38.05,Adequate,1,Moderate,16,80091.0,False,Moderate,1814.37,0,0.0
TX,2013,2651.0,0,724.0,Masonry,6,737598.0,1000,Rural,6,True,False,0.0,2.78,120,470429.0,0.582,19.78,29.61,3.0,86,11.82,Poor,2,Moderate,13,267169.0,False,Moderate,1215.79,0,0.0
CO,2014,2317.0,0,850.0,Frame,9,598133.0,2000,Suburban,21,False,True,28.89,29.0,120,387583.0,0.633,30.34,69.05,3.2,100,23.72,Adequate,3,High,12,210550.0,False,Moderate,2452.0,2,4013.76
CA,1999,2172.0,0,700.0,Frame,5,317280.0,1000,Urban,7,True,True,12.65,11.13,120,333091.0,0.642,26.28,36.91,0.11,46,16.72,Poor,1,Low,27,0.0,True,Low,1021.62,1,377.63
OK,1967,1139.0,0,825.0,Frame,9,323220.0,500,Suburban,22,False,False,9.82,11.59,120,276112.0,0.425,37.02,58.82,9.48,73,1.91,Adequate,4,Low,59,47108.0,False,Moderate,1463.7,1,1009.99
CA,2011,2120.0,0,700.0,Frame,9,418191.0,1000,Suburban,5,False,True,19.23,29.64,120,445034.0,0.719,32.24,66.41,0.55,83,12.35,Excellent,1,Low,15,0.0,True,Low,1191.14,1,439.67
CA,2003,1280.0,1,700.0,Frame,1,333738.0,2000,Urban,4,False,False,9.2,12.71,2,214962.0,0.126,16.58,59.41,7.77,68,1.45,Adequate,0,Low,23,118776.0,True,Low,951.57,0,0.0
FL,1971,1775.0,0,701.0,Masonry,10,532740.0,5000,Urban,23,False,False,24.78,5.46,120,295223.0,0.684,34.86,69.84,1.75,74,17.53,Adequate,0,Low,55,237517.0,False,Moderate,1968.0,0,0.0
TX,1974,1431.0,0,850.0,Frame,8,338051.0,2000,Suburban,8,True,True,18.33,10.45,120,244383.0,0.96,14.64,79.8,1.82,39,4.41,Adequate,2,Low,52,93668.0,False,Low,1127.62,0,0.0
Other,1982,2576.0,0,659.0,Frame,3,612562.0,1000,Urban,16,False,False,32.46,8.0,120,465570.0,1.125,37.11,43.59,1.67,58,17.01,Adequate,0,Low,44,146992.0,False,High,2960.14,1,5339.56
FL,2007,2584.0,0,850.0,Frame,8,563474.0,1000,Suburban,16,True,False,10.79,0.07,120,458295.0,0.432,15.23,90.94,18.87,91,3.9,Adequate,1,Low,19,105179.0,False,Moderate,1559.73,0,0.0
TX,1997,2368.0,0,613.0,Frame,8,521730.0,500,Suburban,13,True,True,24.37,25.94,120,390905.0,0.481,18.98,64.86,1.49,70,19.79,Poor,3,Moderate,29,130825.0,False,Moderate,2456.47,0,0.0
TX,1963,2275.0,0,614.0,Frame,1,438862.0,1000,Urban,22,False,False,19.19,36.66,120,406112.0,0.283,67.03,40.63,5.59,42,11.95,Adequate,1,Low,63,32750.0,False,Moderate,1872.26,0,0.0
FL,2014,3219.0,0,759.0,Masonry,1,673629.0,1000,Rural,6,False,False,29.47,0.01,120,604536.0,0.913,7.47,56.36,9.94,78,0.54,Poor,3,Low,12,69093.0,False,Moderate,1784.23,0,0.0
OK,1976,3029.0,0,805.0,Frame,9,724776.0,5000,Suburban,12,True,False,12.9,22.37,120,568354.0,2.075,53.03,32.04,3.18,38,1.45,Excellent,5,Moderate,50,156422.0,False,High,4000.2,1,746.53
MA,2012,1944.0,2,700.0,Masonry,9,628031.0,1000,Suburban,2,False,False,0.0,1.46,16,381009.0,1.217,26.68,81.35,3.8,77,1.64,Poor,1,Low,14,247022.0,True,Moderate,2117.42,0,0.0
FL,1995,1460.0,0,735.0,Frame,5,291072.0,1000,Urban,5,False,True,0.0,5.23,120,307247.0,0.353,21.38,80.13,3.85,56,5.0,Poor,1,High,31,0.0,False,Low,941.05,0,0.0
OK,1983,2000.0,1,699.0,Frame,4,482219.0,5000,Rural,9,True,False,15.96,0.44,20,404941.0,0.398,7.94,42.84,0.51,51,6.77,Adequate,1,Moderate,43,77278.0,False,Moderate,1601.82,1,1299.25
NY,1956,1344.0,0,726.0,Masonry,3,406803.0,2000,Urban,15,False,False,20.21,4.51,120,304257.0,0.328,62.23,24.17,5.82,36,4.68,Adequate,2,Low,70,102546.0,False,Moderate,2270.65,2,885.36
WA,1951,2400.0,0,574.0,Frame,7,631274.0,1000,Urban,21,True,True,28.31,31.32,120,627239.0,0.328,22.32,24.08,2.52,33,17.96,Adequate,1,Low,75,4035.0,False,Very High,4542.01,2,6704.15
CO,1979,1561.0,0,619.0,Fire Resistive,2,241488.0,1000,Suburban,19,False,False,27.51,37.06,120,204370.0,1.289,45.73,56.27,1.03,54,28.02,Adequate,7,Moderate,47,37118.0,False,Very High,5723.9,2,15550.87
TX,1991,2273.0,0,742.0,Masonry,4,454705.0,500,Urban,6,True,True,16.76,15.84,120,423659.0,0.211,34.64,77.65,9.65,44,2.88,Excellent,3,Low,35,31046.0,False,Moderate,1528.91,0,0.0
LA,2008,3187.0,1,738.0,Frame,4,1000137.0,2000,Urban,6,True,False,1.63,0.58,30,534336.0,0.671,30.59,50.27,7.62,71,0.3,Poor,1,Moderate,18,465801.0,False,Moderate,2015.81,1,1851.99
WA,2014,1190.0,1,578.0,Fire Resistive,6,228756.0,1000,Suburban,11,False,False,18.66,32.22,10,136298.0,1.005,21.18,34.81,11.12,93,4.84,Excellent,0,Low,12,92458.0,False,Low,784.72,0,0.0
NY,1978,2683.0,0,778.0,Frame,4,481086.0,1000,Urban,13,False,True,3.78,0.27,120,457172.0,0.459,16.34,60.22,0.0,39,11.0,Adequate,0,Low,48,23914.0,False,Low,1160.11,0,0.0
Other,1970,2467.0,0,659.0,Frame,6,489914.0,2000,Rural,20,True,False,14.65,3.14,120,434421.0,0.099,37.61,43.84,6.52,45,3.24,Poor,1,Low,56,55493.0,False,Moderate,2119.04,0,0.0
GA,2005,2639.0,1,673.0,Frame,3,573860.0,1000,Rural,9,True,False,27.57,1.75,8,491655.0,0.449,8.1,42.52,6.32,74,17.84,Adequate,3,Low,21,82205.0,False,Moderate,2288.24,0,0.0
TX,2015,2204.0,1,620.0,Frame,7,456744.0,2000,Urban,4,False,False,18.37,1.77,14,355645.0,0.485,41.4,70.78,1.03,76,23.67,Excellent,5,Low,11,101099.0,False,Moderate,2391.83,0,0.0
MA,1977,1054.0,0,700.0,Frame,6,224860.0,5000,Urban,12,False,False,4.27,19.04,120,222870.0,0.687,38.1,70.78,5.54,52,2.05,Adequate,0,Low,49,1990.0,True,Low,814.87,0,0.0
OK,1989,3344.0,1,727.0,Frame,10,792065.0,500,Suburban,26,False,False,23.07,19.39,25,527637.0,0.755,32.19,38.14,5.99,82,0.67,Poor,3,Low,37,264428.0,False,High,4427.69,2,4715.15
CO,2013,1920.0,0,691.0,Frame,6,380754.0,1000,Rural,3,False,True,11.57,24.44,120,349048.0,1.704,17.71,31.41,2.86,70,30.04,Poor,1,Low,13,31706.0,False,Low,802.03,0,0.0
CO,1961,1545.0,1,648.0,Frame,1,285520.0,500,Rural,25,False,False,38.0,11.77,15,358477.0,0.455,10.89,9.12,4.86,60,0.26,Poor,3,Moderate,65,0.0,False,High,4275.71,2,7616.32
WA,2008,1612.0,0,698.0,Frame,9,267044.0,1000,Urban,12,True,True,11.65,12.62,120,199418.0,0.318,33.73,43.88,9.21,82,3.11,Adequate,3,Low,18,67626.0,False,Low,810.6,0,0.0
OK,2016,2643.0,0,581.0,Frame,2,441515.0,2000,Rural,12,False,False,3.12,1.88,120,448320.0,0.361,25.02,13.7,0.75,94,4.13,Poor,1,Low,10,0.0,False,Low,809.5,0,0.0
CO,1951,2465.0,0,696.0,Frame,10,459303.0,2000,Rural,25,True,False,13.81,12.3,120,479619.0,1.497,5.58,44.66,1.42,31,44.04,Excellent,3,Moderate,75,0.0,False,High,3314.83,0,0.0
CA,1974,800.0,0,700.0,Fire Resistive,6,208982.0,1000,Suburban,16,True,False,18.24,1.39,120,141548.0,0.645,15.18,53.63,2.01,58,11.11,Poor,1,Low,52,67434.0,True,Low,702.06,0,0.0
NY,1982,1618.0,0,710.0,Frame,5,381295.0,1000,Urban,4,False,True,22.68,8.87,120,376041.0,0.579,8.81,58.12,0.86,42,21.24,Adequate,0,Moderate,44,5254.0,False,Moderate,1651.04,1,1575.96
GA,1998,2294.0,0,799.0,Masonry,1,362184.0,2000,Suburban,7,False,False,7.21,0.08,120,377495.0,0.245,11.04,20.47,23.99,47,26.13,Poor,2,Low,28,0.0,False,Moderate,1301.17,0,0.0
LA,1986,1940.0,0,630.0,Frame,5,343972.0,1000,Rural,17,True,False,11.23,0.6,120,414488.0,0.52,24.03,71.93,18.07,75,1.33,Poor,0,Low,40,0.0,False,Moderate,1524.84,0,0.0
CA,1961,2474.0,0,700.0,Masonry,2,527453.0,5000,Urban,22,True,False,33.37,5.75,120,585202.0,0.582,46.13,46.8,2.47,49,3.36,Adequate,1,Moderate,65,0.0,True,High,2645.25,0,0.0
GA,1980,893.0,0,600.0,Frame,2,343924.0,1000,Suburban,7,False,False,11.81,0.92,120,294808.0,1.31,37.14,0.0,5.24,66,15.61,Poor,1,Low,46,49116.0,False,Low,769.21,0,0.0
WA,2011,1319.0,1,579.0,Frame,4,402131.0,1000,Rural,1,False,False,5.78,5.16,22,250225.0,0.789,39.77,44.23,0.81,68,2.19,Poor,0,Low,15,151906.0,False,Low,1097.7,0,0.0
CO,1960,1410.0,1,633.0,Frame,2,331883.0,1000,Rural,23,True,True,19.18,13.56,5,257854.0,1.722,29.93,22.99,1.23,49,4.84,Excellent,4,High,66,74029.0,False,High,3812.13,0,0.0
CA,1967,1079.0,0,700.0,Frame,8,191650.0,5000,Suburban,19,False,False,6.76,2.78,120,264660.0,0.402,10.19,27.06,1.57,55,7.8,Adequate,1,Low,59,0.0,True,Low,699.78,0,0.0
CO,2002,3767.0,1,671.0,Frame,7,658523.0,1000,Suburban,8,False,False,26.31,8.81,5,568637.0,0.694,11.69,100.0,1.95,37,5.2,Excellent,2,Low,24,89886.0,False,Very High,4998.09,2,13762.87
CA,1999,1697.0,0,700.0,Frame,4,318111.0,1000,Urban,1,False,False,11.95,21.32,120,345742.0,0.205,25.86,25.5,3.32,37,0.85,Adequate,1,Moderate,27,0.0,True,Low,1087.29,0,0.0
FL,1961,2472.0,1,777.0,Frame,3,582850.0,2000,Suburban,18,False,False,27.36,0.52,17,427359.0,0.679,33.61,39.89,2.98,35,1.51,Poor,1,Moderate,65,155491.0,False,High,3382.13,0,0.0
OK,1967,1887.0,0,691.0,Frame,5,440467.0,1000,Rural,11,False,False,15.05,7.3,120,427051.0,1.01,15.04,80.51,0.17,41,7.24,Adequate,7,Low,59,13416.0,False,Very High,5755.16,0,0.0
GA,2001,1665.0,0,657.0,Frame,6,333657.0,2000,Suburban,8,False,False,9.48,30.0,120,275864.0,0.486,48.81,84.1,11.93,68,19.64,Adequate,1,Moderate,25,57793.0,False,Moderate,1332.43,0,0.0
FL,2006,2285.0,1,560.0,Frame,10,406106.0,500,Rural,4,True,True,7.33,3.38,14,394621.0,3.464,6.42,57.56,6.01,52,4.32,Poor,0,Low,20,11485.0,False,Moderate,2042.49,0,0.0
GA,1968,1642.0,0,802.0,Frame,10,377545.0,2000,Suburban,12,False,False,28.4,0.14,120,360933.0,1.177,5.76,73.97,11.75,44,7.9,Adequate,2,Low,58,16612.0,False,High,2533.62,3,6399.28
GA,2007,2501.0,0,655.0,Masonry,10,500191.0,1000,Urban,20,False,True,3.53,1.42,120,315973.0,2.446,19.64,61.34,6.21,89,5.77,Adequate,2,Low,19,184218.0,False,Moderate,1517.26,0,0.0
CA,1995,2722.0,1,700.0,Frame,3,697719.0,1000,Suburban,8,False,True,18.0,5.06,22,476215.0,0.498,7.85,7.77,8.89,53,3.63,Poor,3,Low,31,221504.0,True,Moderate,2061.48,1,924.81
TX,1980,2868.0,1,722.0,Frame,1,598690.0,1000,Suburban,21,False,False,21.1,0.09,32,501847.0,0.282,29.97,58.52,1.72,60,12.75,Adequate,3,Low,46,96843.0,False,High,2588.22,0,0.0
LA,1961,1979.0,0,850.0,Frame,6,298427.0,1000,Suburban,19,False,False,3.62,20.8,120,303579.0,0.976,7.19,62.0,8.61,34,29.51,Adequate,0,Low,65,0.0,False,Moderate,1262.03,2,2710.92
MA,1982,2372.0,0,700.0,Masonry,5,405932.0,2000,Urban,20,True,False,18.04,64.9,120,361107.0,0.627,68.64,70.43,4.86,57,1.1,Adequate,0,High,44,44825.0,True,Moderate,1659.17,0,0.0
FL,1993,1786.0,0,779.0,Frame,9,449896.0,1000,Suburban,17,False,False,1.33,2.18,120,364706.0,2.845,43.31,26.86,11.92,90,0.96,Adequate,1,Low,33,85190.0,False,Moderate,1580.14,2,1400.42
OK,2016,1800.0,0,803.0,Frame,9,297275.0,1000,Suburban,4,False,False,14.04,50.42,120,281281.0,0.73,49.66,51.83,6.43,77,12.71,Adequate,1,Low,10,15994.0,False,Low,933.49,0,0.0
OK,2023,3143.0,1,783.0,Frame,1,656679.0,1000,Urban,5,True,False,27.99,0.64,11,522382.0,0.209,31.71,45.9,4.39,99,2.44,Poor,5,Low,3,134297.0,False,High,2941.22,0,0.0
MA,1980,2121.0,1,700.0,Frame,1,358078.0,1000,Urban,29,False,False,1.57,32.14,35,349081.0,0.133,48.06,35.35,2.89,94,2.05,Adequate,1,Low,46,8997.0,True,Moderate,1641.39,0,0.0
LA,2005,2313.0,1,697.0,Frame,6,410402.0,1000,Urban,15,False,True,31.91,0.11,31,346708.0,0.238,16.08,45.78,6.39,81,4.51,Adequate,1,Moderate,21,63694.0,False,Moderate,1932.95,0,0.0
CA,2006,1448.0,1,700.0,Fire Resistive,2,262284.0,2000,Suburban,5,False,False,19.63,41.96,4,215118.0,0.194,47.43,19.49,0.89,64,16.25,Adequate,1,Moderate,20,47166.0,True,Low,1162.74,0,0.0
TX,2007,4431.0,1,747.0,Frame,2,1306726.0,2000,Suburban,20,True,True,31.02,20.63,6,719389.0,0.974,61.26,35.04,0.23,90,31.58,Poor,6,Low,19,587337.0,False,Very High,16000.97,5,68883.31
CA,1986,2595.0,1,700.0,Masonry,7,663856.0,1000,Suburban,14,False,False,15.54,9.59,15,456775.0,0.743,11.29,50.84,5.71,61,6.73,Excellent,1,Low,40,207081.0,True,High,2695.49,1,1745.8
Other,1964,2522.0,0,759.0,Frame,10,597200.0,1000,Suburban,18,True,True,2.91,0.31,120,521649.0,0.43,12.88,83.31,11.49,42,0.49,Adequate,4,Low,62,75551.0,False,Moderate,2477.97,1,1152.86
GA,1979,1725.0,1,669.0,Frame,2,366346.0,5000,Suburban,5,True,False,18.98,8.64,27,305864.0,0.146,51.19,65.32,2.42,35,1.97,Poor,3,Low,47,60482.0,False,Moderate,1673.07,0,0.0
MA,2004,2795.0,0,700.0,Masonry,5,546272.0,500,Rural,23,False,True,4.07,14.1,120,379417.0,0.784,34.73,38.5,6.09,90,19.93,Poor,1,Low,22,166855.0,True,Moderate,1365.68,1,1806.13
CA,1990,1465.0,0,700.0,Frame,4,287241.0,500,Rural,17,False,True,8.38,25.66,120,238054.0,0.49,18.14,54.22,4.04,77,8.35,Excellent,1,Low,36,49187.0,True,Low,1121.78,0,0.0
